job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred
https://www.euroclimatejobs.com/job_display/287863/Senior_Commercial_Asset_Manager_Renewables_Uniper_Multiple_Locations_Multiple_Countries,euroclimatejobs,(Senior) Commercial Asset Manager Renewables,Uniper,"Multiple Locations, Multiple Countries","Managing key project contracts (e.g., construction contracts, service agreements, leases); oversee vendor and subcontractor agreements, ensuring compliance with agreed terms. Identify, monitor, and mitigate financial and contractual risks in coordination",SENIOR,Business and Finance | Hybrid | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287233/PPA_Origination_Manager_in_Renewable_Energies_Encavis_Hamburg_or_Neubiberg_Germany,euroclimatejobs,PPA Origination Manager in Renewable Energies,Encavis,"Hamburg or Neubiberg, Germany","You will structure and negotiate long-term PPAs for individual projects or project portfolios from our European pipeline. You will also prepare and coordinate PPA tender processes for projects in our pipeline, as well as handle and prepare offers for",SENIOR,Business and Finance | Electricity | Hybrid | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287042/Senior_Renewable_Energy_Consultant_Veolia_Madrid_Spain,euroclimatejobs,Senior Renewable Energy Consultant,Veolia,"Madrid, Spain","Lead and deliver consulting assignments in renewable energy planning, project evaluation, and strategy development for public and private sector clients; Conduct technical and economic analyses of renewable energy projects and",SENIOR,Consultant | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/286867/Head_of_Asset_Management_Green_Power_Alpiq_Group_Multiple_Locations_Europe_Multiple_Countries,euroclimatejobs,"Head of Asset Management, Green Power",Alpiq Group,"Multiple Locations, Europe, Multiple Countries","You will lead a pan European organisation comprising asset managers in the various countries where Alpiq active is (CH, ES, IT, FR, Nordics and new countries with assets under development), covering various assets and technologies Wind, PV, BESS, green",EXECUTIVE,Business and Finance | Climate and Energy Analyst | Electricity | Hydropower Energy,euroclimatejobs_evp.csv,EXECUTIVE
https://www.euroclimatejobs.com/job_display/288501/Head_Intraday_Algorithmic_Trading_Alpiq_Group_Olten_Switzerland,euroclimatejobs,Head Intraday Algorithmic Trading,Alpiq Group,"Olten, Switzerland","Lead the design, development, and execution of algorithmic trading strategies for day-ahead, intraday, and imbalance markets across CWE and the Nordics; Hold full P&L responsibility for algorithmic trading activities, ensuring alignment with trading",SENIOR,Climate and Energy Analyst | Trader,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288442/Senior_Biofuels_Trader_OTC_Flow_Amsterdam_Netherlands,euroclimatejobs,Senior Biofuels Trader,OTC Flow,"Amsterdam, Netherlands","You will take ownership of developing and executing a results-driven, over the counter, brokering strategy. You will focus on building a strong client portfolio, managing relationships, and closing high-value deals. This role demands an independent,",SENIOR,BioEnergy and BioFuel | Carbon Capture and Storage | Renewable Energy | Sales and Marketing,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288313/Senior_Portfolio_Manager_Project_Development_in_Renewable_Energies_Encavis_Hamburg_or_Neubiberg_Germany,euroclimatejobs,Senior Portfolio Manager - Project Development in Renewable Energies,Encavis,"Hamburg or Neubiberg, Germany","You will drive the transition to digital-first systems and scalable processes, ensure the integrity and quality of our development data, and optimise processes for smooth portfolio operations. Using tools such as Sitetracker and our M365 collaboration",SENIOR,Business and Finance | Hybrid | Project Manager | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288193/Head_Climate_Certificates_Dry_Bulk_Trading_Axpo_Baden_Switzerland,euroclimatejobs,Head Climate Certificates & Dry Bulk Trading,Axpo,"Baden, Switzerland","Take proprietary trading positions in emissions allowances, climate certificates, and related fuels, such as coal; Lead and integrate a team of traders and analysts, fostering knowledge transfer; Expand trading activities into new regions (e.g. Asia, US)",SENIOR,Climate and Energy Analyst | Environment | Hybrid | Trader,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288183/CO_Pipeline_Transport_RT_Project_Lead_TotalEnergies_Stavanger_Norway,euroclimatejobs,CO₂ Pipeline Transport R&T Project Lead,TotalEnergies,"Stavanger, Norway",You will manage research and technology development activities related to CO₂ pipeline transport within the CO₂ Transport & Storage (T&S) program. This strategic position contributes directly to building a full‑chain CCS industry - an essential,SENIOR,Carbon Capture and Storage | Energy Engineer | Environment | Project Manager,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288046/Senior_Project_Manager_for_Energy_Solutions_Telelink_Infra_Services_Bulgaria,euroclimatejobs,Senior Project Manager for Energy Solutions,Telelink Infra Services,Bulgaria,"You will lead the planning, execution, and delivery of solar energy projects. This role is essential in coordinating with cross-functional teams, managing project timelines, and ensuring adherence to safety and quality standards Maintaining up-to-date",SENIOR,Project Manager | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288043/Senior_Transaction_Manager_Vattenfall_Multiple_Locations_Multiple_Countries,euroclimatejobs,Senior Transaction Manager,Vattenfall,"Multiple Locations, Multiple Countries","In this role, you will lead complex strategic initiatives and partnership-related projects across the Onshore Wind portfolio, acting as a key driver of strategic direction, portfolio optimisation, and partnership development. You will take end‑to‑end",SENIOR,Business and Finance | Renewable Energy | Wind Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287989/Renewables_Portfolio_Lead_AECOM_Dublin_Ireland,euroclimatejobs,Renewables Portfolio Lead,AECOM,"Dublin, Ireland","As a leader you will be responsible for fostering a culture of success, engagement, and development within the team while ensuring the successful management of projects from inception to completion. You will bring your deep understanding of the Irish",SENIOR,Business and Finance | Hybrid | Renewable Energy | Sales and Marketing,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287729/Sales_Support_Specialist_RES_Group_Kings_Langley_United_Kingdom,euroclimatejobs,Sales Support Specialist,RES Group,"Kings Langley, United Kingdom","The position combines commercial process support (proposal and contract template management and support, tender coordination) with sales analytics and business system administration (Salesforce reporting, revenue tracking, and forecasting).",SENIOR,Renewable Energy | Sales and Marketing | Solar Energy | Wind Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287217/Project_Development_Manager_Metlen_nergy_Metals_Milan_Italy,euroclimatejobs,Project Development Manager,Metlen Εnergy & Metals,"Milan, Italy","Secure land rights: Manage the process of securing land rights for wind, PV, and BESS projects to allow for planning, permitting, construction, operation, and maintenance.  Provide assistance to the Head of Development Manager in the management in due",EXECUTIVE,Business and Finance | Environment | Project Manager | Renewable Energy,euroclimatejobs_evp.csv,EXECUTIVE
https://www.euroclimatejobs.com/job_display/287207/Principal_Nuclear_Environmental_Consultant_Amentum_Reading_United_Kingdom,euroclimatejobs,Principal Nuclear Environmental Consultant,Amentum,"Reading, United Kingdom","Your main responsibility will be to apply your knowledge, experience and expertise to the environmental aspects that need to be considered in site operations, radioactive waste management and nuclear decommissioning challenges. You will lead (or support)",SENIOR,Consultant | Environment | Hybrid | Nuclear Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287159/Power_Portfolio_Specialist_MET_Group_Sofia_Bulgaria,euroclimatejobs,Power Portfolio Specialist,MET Group,"Sofia, Bulgaria","Communicate with internal and external parties, TSOs, DSOs and public authorities across the Balkans; Monitoring of production/consumption data; Forecasting and optimization of the current portfolio; Prepare settlements and statements",SENIOR,Climate and Energy Analyst,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/286902/Senior_Project_Manager_EPC_Projects_GE_Vernova_Madrid_or_Villeurbanne_Multiple_Countries,euroclimatejobs,Senior Project Manager - EPC Projects,GE Vernova,"Madrid or Villeurbanne, Multiple Countries","Lead or be part of a Large & Complex Full Turnkey HVDC or AC Systems on-shore and/or off-shore project including Design, Supply, Construction, Electro-mechanical Installation and Testing & Commissioning works.  Managing the Project team",SENIOR,Business and Finance | Energy Engineer | Project Manager,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/286851/Senior_Economic_Policy_Analyst_Energy_Policy_Infrastructure_Finance_EMPN_European_Macro_Policy_Network_Brussels_Belgium,euroclimatejobs,Senior Economic Policy Analyst - Energy Policy & Infrastructure Finance,EMPN - European Macro Policy Network,"Brussels, Belgium","You will help shape debates on the financing of the energy and climate transition through rigorous analysis, strategic outreach, and cross-border coordination. This includes work on electricity grids and interconnections, public and private",EXECUTIVE,Business and Finance | Climate and Energy Analyst | Communication/Public Relations | Electricity,euroclimatejobs_evp.csv,EXECUTIVE
https://www.euroclimatejobs.com/job_display/286805/Senior_Market_Risk_Analyst_Axpo_Baden_Switzerland,euroclimatejobs,Senior Market Risk Analyst,Axpo,"Baden, Switzerland","Join Axpo Solutions AG and play a key role in shaping the future of energy markets. As a Senior Market Risk Analyst, you will focus on analyzing and reporting risk and P&L, ensuring robust risk control processes, and contributing to IFRS reporting. Bring",SENIOR,Business and Finance | Climate and Energy Analyst | Hybrid,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288673/Renewables_Development_Lead_Fuse_Energy_London_United_Kingdom,euroclimatejobs,Renewables Development Lead,Fuse Energy,"London, United Kingdom","We are now looking for an incredibly driven and ambitious individual to supercharge and expand our greenfield utility-scale development projects with a specific focus on land acquisition and landowner engagement. The ideal candidate will be an exceptional independent operator willing to work at high intensity as part of our core team. They will have a very strong bias towards action and feel comfortable generating and handling both outbound and inbound leads. They will also drive project development strategy, including site identification and origination, outreach to landowners and feasibility studies.",SENIOR,Business and Finance | Renewable Energy | Sales and Marketing,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288670/Senior_Electrical_Commissioning_Engineer_Metlen_nergy_Metals_Frankfurt_Germany,euroclimatejobs,Senior Electrical Commissioning Engineer,Metlen Εnergy & Metals,"Frankfurt, Germany","METLEN Energy & Metals is launching and expanding its M Renewables Division in Germany, and we are seeking a Senior Electrical Commissioning Engineer (Solar/BESS) to play a key role in establishing and delivering our utility-scale renewable energy projects across the country. This is a critical position supporting METLEN’s entry and growth in the German market.",SENIOR,Energy Engineer | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288559/Sr_Expert_Renew_FuelsFeedstock_Supply_OMV_Group_Bucharest_Romania,euroclimatejobs,Sr Expert Renew Fuels&Feedstock Supply,OMV Group,"Bucharest, Romania",Romania BioEnergy and BioFuel Business and Finance Oil and Gas On-site Renewable Energy OMV Group,SENIOR,BioEnergy and BioFuel | Business and Finance | Oil and Gas | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288553/Quality_Manager_BESS_Energy_Products_EMEA_Tesla_Amsterdam_Netherlands,euroclimatejobs,Quality Manager BESS - Energy Products EMEA,Tesla,"Amsterdam, Netherlands","As a Quality Engineer for Tesla Energy Products EMEA, you’ll ensure our Megapack installations meet the highest standards of reliability, safety, and compliance, from large utility scale projects in the UK to solar co-located projects in Southern Europe.",SENIOR,Energy Engineer | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288503/Business_Development_Manager_Renewables_Consulting_RINA_Leatherhead_Manchester_or_Brighton_United_Kingdom,euroclimatejobs,Business Development Manager - Renewables Consulting,RINA,"Leatherhead, Manchester or Brighton, United Kingdom","Excellent Business Development Manager (BDM) needed to join RINA's growing Energy, Power and Renewables Consulting business. You will be responsible for targeting and winning growth opportunities with Renewable energy (PV Solar, Battery, Wind) developers across the UK and Ireland.",SENIOR,BioEnergy and BioFuel | Business and Finance | Hybrid | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288476/Technical_Due_Diligence_Expert_Biogas_International_Axpo_Baden_Roma_or_Warsaw_Multiple_Countries,euroclimatejobs,Technical Due Diligence Expert - Biogas International,Axpo,"Baden, Roma or Warsaw, Multiple Countries","The Technical Due Diligence Expert – Biogas International is responsible for performing comprehensive technical assessments of biogas and biomethane projects, with a strong focus on agricultural feedstock-based plants across European markets. The role supports investment decisions, acquisitions, and project development by providing robust technical, operational, and risk analyses throughout the project lifecycle.",SENIOR,BioEnergy and BioFuel | Business and Finance | Energy Engineer | Environment,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288475/Power_Analyst_MET_Group_Budapest_Hungary,euroclimatejobs,Power Analyst,MET Group,"Budapest, Hungary","We are looking to expand the Analytics team by hiring an experienced Power Analyst, to boost the expanding power markets analytics support and development, while integrating focus on cross-commodity aspects and opportunities.",MID_LEVEL,Business and Finance | Carbon Capture and Storage | Climate and Energy Analyst | Oil and Gas,euroclimatejobs_evp.csv,MID_LEVEL
https://www.euroclimatejobs.com/job_display/288437/Energy_Market_Optimization_Expert_BESS_Metlen_nergy_Metals_Paiania_Greece,euroclimatejobs,Energy Market Optimization Expert - BESS,Metlen Εnergy & Metals,"Paiania, Greece","In this highly analytical role, you will focus on the design, development, and implementation of advanced optimization models that enable optimal BESS participation in the Greek Balancing Market, while also supporting Day-Ahead and Intraday market strategies.",SENIOR,Climate and Energy Analyst | Electricity,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288434/Associate_Project_Manager_Renewables_Power_RINA_Genoa_Rome_Lecce_Bari_or_Rozzano_Italy,euroclimatejobs,Associate Project Manager - Renewables & Power,RINA,"Genoa, Rome, Lecce, Bari or Rozzano, Italy","The Associate Project Manager is responsible for supporting project execution and assisting in the coordination of tasks to ensure successful project delivery. Working under the guidance of a Project Manager, the Associate Project Manager helps manage resources, monitor project timelines, and maintain effective communication among team members and clients.",SENIOR,Energy Engineer | Project Manager | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288380/Program_Manager_Solar_PV_Goodman_Vilvoorde_Belgium,euroclimatejobs,Program Manager Solar PV,Goodman,"Vilvoorde, Belgium","The successful candidate will define the annual PV roadmap and budget, manage the project pipeline, provide guidance to country teams, and act as the central escalation point for PV-related matters. The role also includes developing and embedding cross-border best practices, technical standards, and governance frameworks to ensure a consistent, future-proof PV portfolio.",SENIOR,Project Manager | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288373/Nuclear_Engineer_Amentum_Bristol_United_Kingdom,euroclimatejobs,Nuclear Engineer,Amentum,"Bristol, United Kingdom","This role is ideal for a confident and ambitious Engineer, several years into their career or a seasoned veteran. Flexibility is absolutely key to the role and you will have the opportunity to apply your skills in a variety of submarine related applications.",MID_LEVEL,Energy Engineer | Hybrid | Nuclear Energy,euroclimatejobs_evp.csv,MID_LEVEL
https://www.euroclimatejobs.com/job_display/288305/Senior_Key_Account_Manager_Alpiq_Group_Madrid_Spain,euroclimatejobs,Senior Key Account Manager,Alpiq Group,"Madrid, Spain","If you want to be part of this great project, join us as a Senior Key Account Manager! You will join a young, dynamic and international environment, where your role will consist on the development of the activities associated with the production process, with a commitment to the environment and the safety of people and facilities. We are looking for a person whose mission is the development of our Supply and Origination Business, (Electricity, Gas, sale of PPAs linked to supply and sale of GdOs), with large energy consumers as end customer and producers, being responsible for all commercial management.",SENIOR,Climate and Energy Analyst | Electricity | Oil and Gas | Sales and Marketing,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288190/Sustainability_Consultant_RINA_Genoa_Italy,euroclimatejobs,Sustainability Consultant,RINA,"Genoa, Italy","At RINA Consulting S.p.A., as an Energy & Resource Efficiency Engineer, you will play a pivotal role supporting the engineering team dedicated to advancing innovative biofuels and Renewable Fuels of Non-Biological Origin (RFNBO) processes. This role emphasises delivering detailed technical analysis, problem-solving solutions, documentation, and calculations to assist in the transition towards more sustainable energy practices.",MID_LEVEL,BioEnergy and BioFuel | Carbon Capture and Storage | Consultant | Environment,euroclimatejobs_evp.csv,MID_LEVEL
https://www.euroclimatejobs.com/job_display/288189/Investment_Associate_in_Renewable_Energies_Encavis_Hamburg_Germany,euroclimatejobs,Investment Associate in Renewable Energies,Encavis,"Hamburg, Germany",Germany Business and Finance Hybrid Renewable Energy Solar Energy Wind Energy Encavis,MID_LEVEL,Business and Finance | Hybrid | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,MID_LEVEL
https://www.euroclimatejobs.com/job_display/288109/Commercial_Manager_Utility_BESS_Trina_Solar_Home_based_Multiple_Countries,euroclimatejobs,Commercial Manager (Utility BESS),Trina Solar,"Home-based, Multiple Countries",Multiple Countries Business and Finance Remote Renewable Energy Sales and Marketing Solar Energy Trina Solar,SENIOR,Business and Finance | Remote | Renewable Energy | Sales and Marketing,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/288048/Business_Development_Manager_Sunrock_Dsseldorf_Germany,euroclimatejobs,Business Development Manager,Sunrock,"Düsseldorf, Germany","As a Business Development Manager at Sunrock, you build long‑term energy partnerships that shape Germany’s industrial and real estate sectors. You act as a strategic sparring partner for developers, asset managers and sustainability teams, helping them navigate climate goals and future energy needs.",SENIOR,Business and Finance | Environment | Hybrid | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287971/Sales_Engineer_Energy_N_SIDE_Louvain_La_Neuve_Belgium,euroclimatejobs,Sales Engineer Energy,N-SIDE,"Louvain-La-Neuve, Belgium","As a Sales Engineer Energy, you will bridge the gap between technical expertise and sales by effectively communicating the value of N-SIDE’s products and services to customers. Your role will involve understanding each customer’s unique needs, driving successful sales outcomes, and fostering long-term relationships.",MID_LEVEL,Electricity | Energy Engineer | Sales and Marketing,euroclimatejobs_evp.csv,MID_LEVEL
https://www.euroclimatejobs.com/job_display/287923/Senior_Power_System_Market_Expert_N_SIDE_Louvain_La_Neuve_Belgium,euroclimatejobs,Senior Power System & Market Expert,N-SIDE,"Louvain-La-Neuve, Belgium","As a Senior Power System & Market Expert, you will help N-SIDE thrive in the area of Energy Market Advisory and Power System Optimization. The successful candidate will contribute in delivering consulting and expert services for our clients, become a thought leader in market &system operation topics and contribute to business development around our grid and market solutions.",SENIOR,Business and Finance | Climate and Energy Analyst | Hybrid,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287921/Head_of_Engineering_Thermal_Alpiq_Group_Milan_Italy,euroclimatejobs,Head of Engineering Thermal,Alpiq Group,"Milan, Italy","Reporting into BU Head, you will lead a team to directly support technical management of Alpiq Thermal existing assets. You will support asset owners to maintain the assets and continuously improve availability and performance through upgrades, life extensions, repowering. You will oversee and steer engineering, project management and plant upgrades. You will create a common set of KPIs and procedures in the Business Unit and you will provide the BU Head with technical expertise to support decision making process. You will support the strategic growth ambition of the Business unit with deep technical analysis and due diligence on new assets.",EXECUTIVE,Carbon Capture and Storage | Energy Engineer | Oil and Gas,euroclimatejobs_evp.csv,EXECUTIVE
https://www.euroclimatejobs.com/job_display/287716/Asset_Nuclear_Leader_RINA_Genoa_Milan_or_Rome_Italy,euroclimatejobs,Asset Nuclear Leader,RINA,"Genoa, Milan or Rome, Italy","As Asset Nuclear Leader, you will drive the strategic development, coordination, and overarching operational execution of the Nuclear Asset, ensuring that strategic directions set at VP level translate into concrete initiatives, high‑quality delivery, and measurable business outcomes. In this role, you will lead multidisciplinary teams across engineering, certification, licensing, safety, decommissioning, digital, R&D, and commercial areas to ensure strong market positioning, regulatory credibility, and technical excellence in the evolving global nuclear sector.",EXECUTIVE,Energy Engineer | Nuclear Energy,euroclimatejobs_evp.csv,EXECUTIVE
https://www.euroclimatejobs.com/job_display/287646/Senior_Communications_Officer_EBA_European_Biogas_Association_Brussels_Belgium,euroclimatejobs,Senior Communications Officer,EBA - European Biogas Association,"Brussels, Belgium","You will be part of a dynamic team of communication and event experts working on exciting projects and campaigns to enhance the visibility of the biogas sector. You will develop impactful marketing & communication campaigns and strategies, build compelling narratives, and ensure consistent branding and messaging across all communication platforms.",SENIOR,BioEnergy and BioFuel | Communication/Public Relations | Hybrid | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287525/Senior_Market_Risk_Manager_MET_Group_Baar_Switzerland,euroclimatejobs,Senior Market Risk Manager,MET Group,"Baar, Switzerland",Switzerland Business and Finance Climate and Energy Analyst Oil and Gas On-site MET Group,SENIOR,Business and Finance | Climate and Energy Analyst | Oil and Gas,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287462/Senior_Reporting_Data_Analyst_EON_Essen_or_Munich_Germany,euroclimatejobs,Senior Reporting & Data Analyst,E.ON,"Essen or Munich, Germany","19 May 2026 - The Future of Europe’s Energy: EU Strategy, Policy and Key Challenges",EXECUTIVE,Climate and Energy Analyst | Hybrid,euroclimatejobs_evp.csv,EXECUTIVE
https://www.euroclimatejobs.com/job_display/287365/Project_Manager_EV_Charging_Infrastructure_Central_Europe_XPeng_Munich_Germany,euroclimatejobs,Project Manager - EV Charging Infrastructure (Central Europe),XPeng,"Munich, Germany",We are looking for a commercially minded Project Manager who can drive the deployment of EV charging infrastructure across central Europe region. This role goes beyond pure project execution. You will combine engeerning capabilities with commercial mindset to support our regional expansion.,SENIOR,Energy Engineer | Project Manager | Sustainable Transport,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287238/Principal_Energy_Consultant_Energy_Advisory_Jacobs_London_United_Kingdom,euroclimatejobs,Principal Energy Consultant - Energy Advisory,Jacobs,"London, United Kingdom","The successful candidate will have a focus on energy management, efficiency and net-zero delivery. Experience of modern/ future energy systems in terms of their technical properties and economic and environmental impacts alongside existing technologies and systems including renewable and low carbon generation and storage technologies. We are seeking strong experience in public, industrial and commercial energy usage, energy savings, utility plant development and emission reductions to support our clients in developing decarbonisation strategies and business case assessment applying energy resources and demands.",SENIOR,Carbon Capture and Storage | Climate and Energy Analyst | Consultant | Environment,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287237/Regional_Asset_Rotation_Manager_Eastern_Europe_Italy_Metlen_nergy_Metals_Milan_Italy,euroclimatejobs,"Regional Asset Rotation Manager, Eastern Europe & Italy",Metlen Εnergy & Metals,"Milan, Italy","Lead East Europe asset rotation for late‑stage to COD solar, BESS, and hybrid projects, owning the end‑to‑end process from pre‑sales to closing. The role is strongly execution‑driven, with a primary focus on SPA and transaction documentation/negotiation, seamless cross‑functional coordination, and on‑time, value‑maximizing closings.",SENIOR,Business and Finance | Electricity | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287229/Quantitative_Risk_Manager_Centrica_Energy_Trading_Aalborg_Denmark,euroclimatejobs,Quantitative Risk Manager,Centrica Energy Trading,"Aalborg, Denmark","As a Quantitative Risk Manager, you will be part of the TQR (Transaction and Quantitative Risk) team, which oversees Model Validation as well Quantitative Model Development for the whole Risk Function.",SENIOR,Business and Finance | Oil and Gas | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287222/Project_Manager_Independent_Power_Engineering_RINA_Genoa_Lecce_or_Rome_Italy,euroclimatejobs,Project Manager - Independent Power Engineering,RINA,"Genoa, Lecce or Rome, Italy","The Project Manager is accountable for executing and leading projects, ensuring deliverables are completed within the defined deadlines, scope, and budget. The role involves balancing project demands with available resources and collaborating closely with clients and internal teams to achieve project success. #LI-AL2",SENIOR,Energy Engineer | Project Manager | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287218/Head_of_Asset_Rotation_Metlen_nergy_Metals_London_United_Kingdom,euroclimatejobs,Head of Asset Rotation,Metlen Εnergy & Metals,"London, United Kingdom","We are currently looking for a Head of Asset Rotation – West Europe to lead the West Europe regional Asset Rotation activities for solar, BESS and hybrid assets across the UK, Ireland, Spain, Portugal and Germany, focusing on projects in late stage or under COD.",EXECUTIVE,Business and Finance | Electricity | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,EXECUTIVE
https://www.euroclimatejobs.com/job_display/287160/Senior_Expert_Energy_Solutions_Telelink_Infra_Services_Bulgaria,euroclimatejobs,"Senior Expert, Energy Solutions",Telelink Infra Services,Bulgaria,"The Senior Expert, Energy Solutions is responsible for the development, management, and implementation of advanced technological and infrastructure solutions in the fields of renewable energy, energy efficiency, and smart grids. This role ensures the successful execution of energy projects—on time, within budget, and in accordance with safety and quality standards. The position also involves leadership and coordination of Site Managers and technical teams to achieve optimal project delivery.",SENIOR,Energy Engineer | Renewable Energy | Solar Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287040/Automation_Controls_Engineer_Greenlyte_Carbon_Technologies_Essen_Germany,euroclimatejobs,Automation & Controls Engineer,Greenlyte Carbon Technologies,"Essen, Germany","You’ll play a pivotal role in our Automation & Controls efforts, bringing your expertise to create reliable and scalable control systems that drive efficiency and innovation. Specifically you will...",MID_LEVEL,Carbon Capture and Storage | Energy Engineer,euroclimatejobs_evp.csv,MID_LEVEL
https://www.euroclimatejobs.com/job_display/287032/Renewable_Portfolio_Manager_Engie_Katowice_Poland,euroclimatejobs,Renewable Portfolio Manager,Engie,"Katowice, Poland","The LT Asset Trading & Portfolio Management department is seeking a Renewable Portfolio Manager responsible for overseeing the wind and solar asset portfolio, both for owned assets and for third‑party developers. The Renewable Portfolio Manager ensures high‑quality portfolio performance through robust analytical capabilities, strategic planning, and effective risk management. The role focuses on long‑term value creation, portfolio optimization, and supporting the growth of the renewable asset base in line with the group’s strategic ambitions.",SENIOR,Business and Finance | Renewable Energy | Solar Energy | Wind Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/287030/Energy_Project_Manager_Engie_Bucharest_Romania,euroclimatejobs,Energy Project Manager,Engie,"Bucharest, Romania","As an Energy Project Manager in our Energy team at Tractebel, you contribute to the development of large-scale energy projects, delivering innovative and efficient engineering solutions. Our team focuses on designing and optimizing energy infrastructure, ensuring reliability, sustainability, and technical excellence to support the transition to a cleaner and more resilient energy future.",SENIOR,Energy Engineer | Project Manager | Renewable Energy,euroclimatejobs_evp.csv,SENIOR
https://www.euroclimatejobs.com/job_display/286961/Market_Risk_Manager_Middle_Office_Alpiq_Group_Olten_Switzerland,euroclimatejobs,Market Risk Manager - Middle Office,Alpiq Group,"Olten, Switzerland","To strengthen our Middle Office department, we are looking for a Market Risk Manager with proven professional experience in the energy markets. This position reports directly to the Head of Middle Office Trading and requires initiative, analytical skills and the ability to collaborate across multiple stakeholders. The team of Middle Office Trading is responsible for providing accurate PnL and exposures reporting to the Merchant Trading unit. Additionally, this role will work closely with Alpiq’s Market and Quantitative Risk Management group to ensure compliance with all aspects of reporting standards.",EXECUTIVE,Climate and Energy Analyst | Oil and Gas,euroclimatejobs_evp.csv,EXECUTIVE
https://www.euroclimatejobs.com/job_display/286957/Principal_Sustainability_Engineer_CooperVision_Southampton_United_Kingdom,euroclimatejobs,Principal Sustainability Engineer,CooperVision,"Southampton, United Kingdom","This is a principal engineering position with full responsibility for the development and supply of “state of the art” solutions, working globally alongside project teams and functional business units to deliver sustainable, economically viable and compliant solutions. The role is also responsible for educating the business on its environmental footprint and improvements therein.",SENIOR,Energy Engineer | Environment,euroclimatejobs_evp.csv,SENIOR
