job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred,expert_role,expert_role_score,expert_role_reason
https://rejobs.org/en/renewable-energy-jobs/111223-electrical-engineer-terabase-energy-inc,rejobs,Electrical Engineer,Terabase Energy,"Woodland, United States","Join Terabase Energy as an Electrical Engineer in Woodland, USA.",MID_LEVEL,EPC Management | Photovoltaic Systems | Power Electronics | Safety Management | Electrical Engineering,rejobs_evp.csv,MID_LEVEL,sme,9,"electrical, engineer, engineering, power electronics"
https://rejobs.org/en/renewable-energy-jobs/110431-team-lead-electrical-design-mwd-enercon,rejobs,Team Lead Electrical Design (m/w/d),ENERCON,"Aurich, Lower Saxony, Germany","Lead electrical design at ENERCON in Aurich, Germany.",SENIOR,EPC Management | Onshore Wind Energy | Turbine Operations | Leadership | Electrical Engineering,rejobs_evp.csv,SENIOR,sme,6,"electrical, engineering, operations"
https://rejobs.org/en/renewable-energy-jobs/110616-assistant-plant-manager-enphase,rejobs,Assistant Plant Manager,Enphase,"Arlington, Texas, United States","Join Enphase as Assistant Plant Manager in Arlington, Texas!",SENIOR,Battery Technology | Power Electronics | Plant Operations | Manufacturing | ISO Compliance,rejobs_evp.csv,SENIOR,sme,3,"battery, operations, power electronics"
https://rejobs.org/en/renewable-energy-jobs/110699-sr-high-voltage-technician-edp-renewables,rejobs,Sr. High Voltage Technician,EDP Renewables,"Cantua Creek, California, United States","Join EDP Renewables as a Sr. High Voltage Technician in Cantua Creek, California. Lead maintenance and emergency response for HV assets in wind farms. Enjoy a competitive salary and a supportive work environment.",SENIOR,Turbine Operations | Wind Farms | Maintenance | High Voltage | Safety Management | Electrical Engineering,rejobs_evp.csv,SENIOR,sme,3,"electrical, engineering, operations"
https://rejobs.org/en/renewable-energy-jobs/110217-microgrid-applications-engineer-energy-toolbase,rejobs,Microgrid Applications Engineer,Energy Toolbase,"Asheville, North Carolina, United States","Join Energy Toolbase as a Microgrid Applications Engineer in Asheville, NC.",MID_LEVEL,Battery Technology | Technical Support | Microgrids | Distributed Energy Resources | Project Management,rejobs_evp.csv,MID_LEVEL,sme,7,"battery, engineer, microgrid"
https://rejobs.org/en/renewable-energy-jobs/110219-microgrid-electrical-engineer-energy-toolbase,rejobs,Microgrid Electrical Engineer,Energy Toolbase,"Calgary, Canada","Join Energy Toolbase as a Microgrid Electrical Engineer in Calgary, Canada.",MID_LEVEL,Distributed Energy Resources | Microgrids | Control Engineering | Electrical Engineering,rejobs_evp.csv,MID_LEVEL,sme,11,"electrical, engineer, engineering, microgrid"
https://rejobs.org/en/renewable-energy-jobs/108834-electrical-technician-enviva,rejobs,Electrical Technician,Enviva,"Epes, Alabama, United States","Join Enviva as an Electrical Technician in Epes, Alabama!",MID_LEVEL,Bioenergy | Safety Management | Maintenance | Manufacturing | Electrical Engineering,rejobs_evp.csv,NOT_SPECIFIED,sme,5,"electrical, engineering"
https://rejobs.org/en/renewable-energy-jobs/108465-bess-project-engineer-alpiq,rejobs,BESS Project Engineer,Alpiq,"Olten, Switzerland","Join Alpiq as a BESS Project Engineer in Olten, Switzerland.",MID_LEVEL,Battery Management Systems | Battery Technology | Energy Due Diligence | Project Management,rejobs_evp.csv,MID_LEVEL,sme,4,"battery, engineer"
https://rejobs.org/en/renewable-energy-jobs/107092-electrical-engineer-power-systems-cundall,rejobs,Electrical Engineer-Power Systems,Cundall,"Manila, Philippines","Join Cundall as an Electrical Engineer-Power Systems in Manila, Philippines.",MID_LEVEL,EPC Management | High Voltage | Substation Engineering | Electrical Engineering,rejobs_evp.csv,MID_LEVEL,sme,11,"electrical, engineer, engineering, power systems"
https://rejobs.org/en/renewable-energy-jobs/107185-power-generation-innovation-engineer-rondo-energy,rejobs,Power Generation Innovation Engineer,Rondo Energy,"Alameda, California, United States","Join Rondo Energy as a Power Generation Innovation Engineer in Alameda, California. Drive advancements in thermal power generation and hybrid renewable applications. Enjoy competitive salary and equity options.",MID_LEVEL,Hybrid Power Plants | Energy Economics | Thermal Energy,rejobs_evp.csv,MID_LEVEL,sme,3,engineer
https://rejobs.org/en/renewable-energy-jobs/106551-solar-lead-engineer-ulteig,rejobs,Solar Lead Engineer,Ulteig,United States,"Join Ulteig as a Solar Lead Engineer in the United States, supporting utility-scale solar projects.",SENIOR,EPC Management | Photovoltaic Systems | Power Electronics | Solar Installation | Solar O&M | Utility-Scale Solar,rejobs_evp.csv,SENIOR,sme,4,"engineer, power electronics"
https://rejobs.org/en/renewable-energy-jobs/106653-sr-engineer-electrical-shoals-technologies-group,rejobs,"Sr Engineer, Electrical",Shoals Technologies Group,"Portland, Tennessee, United States","Join Shoals Technologies Group as a Sr Engineer, Electrical in Portland, Tennessee, focusing on power distribution systems for renewable energy.",SENIOR,Battery Technology | Distributed Energy Resources | EPC Management | Photovoltaic Systems | Power Electronics | Electrical Engineering,rejobs_evp.csv,SENIOR,sme,11,"battery, distribution, electrical, engineer, engineering, power electronics"
https://rejobs.org/en/renewable-energy-jobs/106119-engineering-technologist-accure-battery-intelligence,rejobs,Engineering Technologist,ACCURE Battery Intelligence,"Brisbane, Australia","Join ACCURE as an Engineering Technologist in Brisbane, Australia.",NOT_SPECIFIED,Battery Management Systems | Energy Analytics | Power Electronics | Regulatory Compliance | Quality Assurance | Battery Technology,rejobs_evp.csv,NOT_SPECIFIED,sme,5,"battery, engineering, power electronics"
https://rejobs.org/en/renewable-energy-jobs/106136-controls-engineer-shoals-technologies-group,rejobs,Controls Engineer,Shoals Technologies Group,"Portland, Tennessee, United States","Join Shoals Technologies Group as a Controls Engineer in Portland, Tennessee, and enhance renewable energy solutions.",MID_LEVEL,EPC Management | Power Electronics,rejobs_evp.csv,MID_LEVEL,sme,7,"controls, engineer, power electronics"
https://rejobs.org/en/renewable-energy-jobs/104198-blade-engineer-goldwind,rejobs,Blade Engineer,Goldwind,"Ho Chi Minh City, Vietnam","Join Goldwind as a Blade Engineer in Ho Chi Minh City, Vietnam.",MID_LEVEL,Blade Maintenance | Offshore Wind Energy | Onshore Wind Energy | Wind Farms | Wind O&M | Wind Turbine Technician,rejobs_evp.csv,MID_LEVEL,sme,3,engineer
https://rejobs.org/en/renewable-energy-jobs/102379-electrical-engineer-nextracker,rejobs,Electrical Engineer,Nextracker,"Sorocaba, Brazil","Join Nextracker as an Electrical Engineer in Sorocaba, Brazil.",MID_LEVEL,Grid Integration | Power Electronics | Electrical Engineering,rejobs_evp.csv,MID_LEVEL,sme,11,"electrical, engineer, engineering, grid, integration, power electronics"
https://rejobs.org/en/renewable-energy-jobs/100345-senior-grid-engineer-nordex,rejobs,Senior Grid Engineer,Nordex,"Melbourne, Australia","Join Nordex as a Senior Grid Engineer in Melbourne, Australia.",SENIOR,EPC Management | Power Quality | Wind Farms,rejobs_evp.csv,SENIOR,sme,6,"engineer, grid"
https://www.euroengineerjobs.com/job_display/288003/Senior_Power_Systems_Engineer_Cyient_Vaasa_or_Pietarsaari_Finland,euroengineerjobs,Senior Power Systems Engineer,Cyient,"Vaasa or Pietarsaari, Finland","This pivotal role involves overseeing technical project management and engineering activities within the Electrical disciplines power system area. As a power system Engineer, you will collaborate with colleagues and customers globally, contributing to",SENIOR,Electrical Engineer | Energy Engineer | System Engineer,euroengineer_evp.csv,SENIOR,sme,9,"electrical, engineer, engineering, power systems"
https://www.euroengineerjobs.com/job_display/287690/Senior_Staff_Engineer_Advanced_Operations_Biomaterials_Stryker_Carrigtwohill_Ireland,euroengineerjobs,"Senior Staff Engineer, Advanced Operations - Biomaterials",Stryker,"Carrigtwohill, Ireland",Responsible for leading supplier-facing technical projects and industrialization activities in the biomaterials space. This role provides technical leadership across cross-functional teams to deliver robust manufacturing processes and supply readiness,SENIOR,Biomedical Engineer | Chemical Engineer | Materials Engineer | Mechanical Engineer,euroengineer_evp.csv,SENIOR,sme,6,"engineer, mechanical, operations"
https://www.euroengineerjobs.com/job_display/287277/Mechanical_Design_Engineer_Cabin_Engineering_Interior_Lighting_Switches_Tesla_Berlin_Germany,euroengineerjobs,"Mechanical Design Engineer - Cabin Engineering, Interior Lighting & Switches",Tesla,"Berlin, Germany","Engineer, develop and execute world-class interior lighting and switch assembly systems that meet styling intent and are compliant to regulatory requirements; Develop novel designs that enable the adoption of new technologies that align with the design",MID_LEVEL,Industrial Engineer | Mechanical Engineer,euroengineer_evp.csv,MID_LEVEL,sme,9,"engineer, engineering, mechanical"
