job_id,title,company,location,posted,summary,job_url,tags,source
288428,Head of R&D,PowerCo,"Valencia, Spain",Posted 6 days ago,"You will play a key role in steering the New Product Introduction (NPI) department, leading the successful industrialization and launch of PowerCo’s next-generation battery cells. You will take ownership of technical leadership, product decision-making,",https://www.euroengineerjobs.com/job_display/288428/Head_of_RD_PowerCo_Valencia_Spain,Chemical Engineer | Industrial Engineer | Materials Engineer,euroengineerjobs
288397,EO Future Microwave Payload Engineer,ESA - European Space Agency,"Noordwijk, Netherlands","Posted 6 days ago
                
                                      
                    Deadline 30 March","You will be responsible for the end-to-end definition, engineering, technology breadboarding and pre-development of microwave payloads for ERS-EO, future EO research missions – e.g. Earth Explorers, Missions of Opportunity and Scout missions – and",https://www.euroengineerjobs.com/job_display/288397/EO_Future_Microwave_Payload_Engineer_ESA_European_Space_Agency_Noordwijk_Netherlands,Aerospace Engineer | Electrical Engineer | Electronic Engineer | System Engineer,euroengineerjobs
288365,Head of Engineering Services Department,ITER - International Thermonuclear Experimental Reactor,"Saint-Paul-lez-Durance, France","Posted 7 days ago
                
                                      
                    Deadline 5 April","In cooperation with other departments, supports the development of the strategy as well as resource forecasting for engineering and assembly activities; Leads the ESD by managing resources to efficiently support achievements of the Project milestones",https://www.euroengineerjobs.com/job_display/288365/Head_of_Engineering_Services_Department_ITER_International_Thermonuclear_Experimental_Reactor_Saint_Paul_lez_Durance_France,Electrical Engineer | Mechanical Engineer | Nuclear,euroengineerjobs
288308,Project Manager High-Voltage MOSFET Product Development,Infineon,"Villach, Austria",Posted 8 days ago,"Align and coordinate project requirements across a globally distributed team, spanning Europe, the United States, and Asia-Pacific; Lead product development teams, providing clear direction, assigning work packages, and fostering a motivated and focused",https://www.euroengineerjobs.com/job_display/288308/Project_Manager_High_Voltage_MOSFET_Product_Development_Infineon_Villach_Austria,Automotive Engineer | Electronic Engineer | Energy Engineer | Hybrid,euroengineerjobs
288301,Head of ISR & Strike Solutions,Harmattan AI,"Paris, France",Posted 8 days ago,"Act as the primary interface for customers and C-Level executives, ensuring program execution aligns with the overall ISR & Strike product strategy and roadmap; Oversee the entire contract execution lifecycle, coordinating the team of Program Managers,",https://www.euroengineerjobs.com/job_display/288301/Head_of_ISR_Strike_Solutions_Harmattan_AI_Paris_France,Defence Engineer | Drone Engineer | Project Manager,euroengineerjobs
288240,Electrical Manager,Boeing,"Hamburg, Germany","Posted 9 days ago
                
                                      
                    Deadline 31 March","Provide visionary leadership and strategic direction for the future of commercial aircraft modification within Boeing, overseeing EASA Modifications programs to ensure alignment with company goals and regulatory requirements; Lead and inspire a",https://www.euroengineerjobs.com/job_display/288240/Electrical_Manager_Boeing_Hamburg_Germany,Aerospace Engineer | Electrical Engineer | Hybrid,euroengineerjobs
288181,Senior Computer Vision Engineer,STARK Defence,"Thessaloniki, Greece",Posted 10 days ago,"Enhance and scale existing real-time perception capabilities for autonomous military UAVs. You will contribute to the development, optimization, and deployment of computer vision modules within an established architecture and technology stack, improving",https://www.euroengineerjobs.com/job_display/288181/Senior_Computer_Vision_Engineer_STARK_Defence_Thessaloniki_Greece,Aerospace Engineer | Computer Engineer | Defence Engineer | Drone Engineer,euroengineerjobs
288174,Senior Navigation Engineer,STARK Defence,"Thessaloniki, Greece",Posted 10 days ago,Lead the design and deployment of robust GNSS-denied navigation systems for autonomous unmanned platforms operating in contested and degraded environments. You will ensure our systems remain mission-capable even when traditional positioning signals are,https://www.euroengineerjobs.com/job_display/288174/Senior_Navigation_Engineer_STARK_Defence_Thessaloniki_Greece,Aerospace Engineer | Computer Engineer | Defence Engineer | Drone Engineer,euroengineerjobs
288074,Lead Engineer Exteriors,Lightyear,"Venray, Netherlands",Posted 13 days ago,"You will be responsible for the mechanical and structural integration of solar technology into the outer “skin” of OEM vehicles, including closures (hood, tailgate), exterior body panels, and supporting structures. You bridge the world of automotive",https://www.euroengineerjobs.com/job_display/288074/Lead_Engineer_Exteriors_Lightyear_Venray_Netherlands,Electrical Engineer | Industrial Engineer | Mechanical Engineer | Remote,euroengineerjobs
288003,Senior Power Systems Engineer,Cyient,"Vaasa or Pietarsaari, Finland",Posted 14 days ago,"This pivotal role involves overseeing technical project management and engineering activities within the Electrical disciplines power system area. As a power system Engineer, you will collaborate with colleagues and customers globally, contributing to",https://www.euroengineerjobs.com/job_display/288003/Senior_Power_Systems_Engineer_Cyient_Vaasa_or_Pietarsaari_Finland,Electrical Engineer | Energy Engineer | System Engineer,euroengineerjobs
287956,Senior Mechanical Development Engineer,IDE - Intracom Defense,"Koropi, Greece",Posted 15 days ago,"Involve in the development of defense projects encompassing the complete development cycle from system requirements specification, design, analysis, technical data package, prototype development, integration, prototype testing and installation, safety",https://www.euroengineerjobs.com/job_display/287956/Senior_Mechanical_Development_Engineer_IDE_Intracom_Defense_Koropi_Greece,Aerospace Engineer | Defence Engineer | Industrial Engineer | Mechanical Engineer,euroengineerjobs
287940,Senior Project Manager,PROCHEM Engineering,"Cork, Ireland",Posted 15 days ago,"Responsible for assembling a project team, assigning individual responsibilities, identifying appropriate resources needed, and developing schedules to ensure timely completion of project. Record detailed customer requirements, constraints, and",https://www.euroengineerjobs.com/job_display/287940/Senior_Project_Manager_PROCHEM_Engineering_Cork_Ireland,Industrial Engineer | Mechanical Engineer | Project Manager,euroengineerjobs
287878,(Senior) Mechatronics Engineer,ARX Robotics,"Munich, Germany",Posted 16 days ago,"In this role you'll lead the design, development, and integration of electrical systems for our robots. You will be responsible for component selection, electrical integration of sensors and payloads, as well as developing and testing prototypes to",https://www.euroengineerjobs.com/job_display/287878/Senior_Mechatronics_Engineer_ARX_Robotics_Munich_Germany,Computer Engineer | Defence Engineer | Electrical Engineer | Electronic Engineer,euroengineerjobs
287811,R&D Engineer Consumer Tread Compounds,Bridgestone,"Rome, Italy",Posted 17 days ago,"In this position, she/he will be responsible to manage new Tread compound development programs realizing virtual and physical tire prototypes for performances assessment, leading FMEA preparation and definition/execution of validation plan, promote and",https://www.euroengineerjobs.com/job_display/287811/RD_Engineer_Consumer_Tread_Compounds_Bridgestone_Rome_Italy,Chemical Engineer | Hybrid | Industrial Engineer | Materials Engineer,euroengineerjobs
287798,Service Delivery Coordinator,EUMETSAT - European Organisation for the Exploitation of Meteorological Satellites,"Darmstadt, Germany","Posted 20 days ago
                
                                      
                    Deadline 10 April","Translates infrastructure user needs into suitable IT solutions and is responsible for the end-to-end infrastructure service delivery on time, on cost and on quality. The postholder also plays a key role on improving the infrastructure as a service",https://www.euroengineerjobs.com/job_display/287798/Service_Delivery_Coordinator_EUMETSAT_European_Organisation_for_the_Exploitation_of_Meteorological_Satellites_Darmstadt_Germany,Electronic Engineer | Project Manager | Telecom Engineer,euroengineerjobs
287776,Principal Test Development Engineer,ADI - Analog Devices,"Limerick, Ireland",Posted 20 days ago,"The successful candidate will work closely with an extensive new product development team as part of a multi-Engineer Test team, assuming responsibility for the development of innovative high performance mass production ready",https://www.euroengineerjobs.com/job_display/287776/Principal_Test_Development_Engineer_ADI_Analog_Devices_Limerick_Ireland,Electrical Engineer | Electronic Engineer,euroengineerjobs
287728,"Production Engineering Manager, Battery Cell",Tesla,"Grünheide, Germany",Posted 21 days ago,"In this role, you will lead a team of engineers to design and optimize high-throughput manufacturing systems. You will work closely with operations teams to align technical improvements with production demands, ensuring seamless execution in a fast-paced,",https://www.euroengineerjobs.com/job_display/287728/Production_Engineering_Manager_Battery_Cell_Tesla_Grnheide_Germany,Industrial Engineer | Mechanical Engineer,euroengineerjobs
287715,Electrical Technician,ESRF - European Synchrotron Radiation Facility,"Grenoble, France",Posted 21 days ago,"Be in charge of HV/LV and low current networks from initial specifications through to final installation; Be in charge of commissioning and start-up activities, ensuring compliance with all technical specifications; Oversee site work contracts",https://www.euroengineerjobs.com/job_display/287715/Electrical_Technician_ESRF_European_Synchrotron_Radiation_Facility_Grenoble_France,Electrical Engineer,euroengineerjobs
287690,"Senior Staff Engineer, Advanced Operations - Biomaterials",Stryker,"Carrigtwohill, Ireland",Posted 21 days ago,Responsible for leading supplier-facing technical projects and industrialization activities in the biomaterials space. This role provides technical leadership across cross-functional teams to deliver robust manufacturing processes and supply readiness,https://www.euroengineerjobs.com/job_display/287690/Senior_Staff_Engineer_Advanced_Operations_Biomaterials_Stryker_Carrigtwohill_Ireland,Biomedical Engineer | Chemical Engineer | Materials Engineer | Mechanical Engineer,euroengineerjobs
287616,Head of Body Complete,Rimac Automobili,"Zagreb, Croatia",Posted 22 days ago,"Lead and support your team in delivering Body Complete engineering activities across all programs; Define team structure, guide development, and allocate workload effectively; Collaborate with Managers to determine outsourcing requirements and budget",https://www.euroengineerjobs.com/job_display/287616/Head_of_Body_Complete_Rimac_Automobili_Zagreb_Croatia,Automotive Engineer | Hybrid | Industrial Engineer,euroengineerjobs
287590,Equipment Project Optimization Global Manager,Axens,"Rueil-Malmaison, France",Posted 23 days ago,We are seeking an experienced Engineer in charge of Equipment Project Optimization and Derisking as well as Quality Assurance global leader for complex Equipment projects involving fired heaters and modular units in the refining,https://www.euroengineerjobs.com/job_display/287590/Equipment_Project_Optimization_Global_Manager_Axens_Rueil_Malmaison_France,Chemical Engineer | Mechanical Engineer | Project Manager,euroengineerjobs
287575,Director Operations Engineering - EMEA - PCBA Manufacturing,Flex,"Timisoara, Tczew or Budapest, Multiple Countries",Posted 23 days ago,Be responsible to direct and coordinate activities of personnel engaged in the Manufacturing operations to drive Process development and manage technical relationship with customer to support NPI processes for CEC Global operations.,https://www.euroengineerjobs.com/job_display/287575/Director_Operations_Engineering_EMEA_PCBA_Manufacturing_Flex_Timisoara_Tczew_or_Budapest_Multiple_Countries,Electronic Engineer | Hybrid | Industrial Engineer | Mechanical Engineer,euroengineerjobs
287496,Engineering Manager,Wood Group,"Aberdeen, United Kingdom",Posted 24 days ago,"You will play a pivotal role in bridging the gap between clients, engineering teams and other project functions. Acting as a single point of contact with the client, the Engineering Manager ensures that all design related discussions, technical concerns",https://www.euroengineerjobs.com/job_display/287496/Engineering_Manager_Wood_Group_Aberdeen_United_Kingdom,Energy Engineer | Hybrid | Industrial Engineer,euroengineerjobs
287452,"Sr Compliance Design Engineer, Energy and Charging, EMEA",Tesla,"Freiburg, Germany",Posted 27 days ago,"This role serves as the critical bridge between product design and regulatory compliance. You'll be embedded directly within our Engineering teams, delivering real-time guidance on safety, EMC, interoperability, and performance criteria. You'll define the",https://www.euroengineerjobs.com/job_display/287452/Sr_Compliance_Design_Engineer_Energy_and_Charging_EMEA_Tesla_Freiburg_Germany,Computer Engineer | Electrical Engineer | Electronic Engineer | Energy Engineer,euroengineerjobs
287382,Senior Process Engineer - Nuclear Fuel Manufacturing,Westinghouse Electric Company,"Västerås, Sweden",Posted 28 days ago,"Your main responsibility will be to support and develop our pellet manufacturing operations. Among other things you will support manufacturing processes, contributing to development, improvement, and investment projects; Provide deep technical expertise",https://www.euroengineerjobs.com/job_display/287382/Senior_Process_Engineer_Nuclear_Fuel_Manufacturing_Westinghouse_Electric_Company_Vsters_Sweden,Chemical Engineer | Energy Engineer | Hybrid | Industrial Engineer,euroengineerjobs
287335,Senior Electrical Design Engineer - Automotive EV Traction Solutions,onsemi,"Munich, Germany",Posted 29 days ago,"You have ownership of the electrical design of the power module. We want you to lead initiatives to consolidate the electrical characteristics of the chip, package and application into physical electrical models that can be holistically analyzed; after",https://www.euroengineerjobs.com/job_display/287335/Senior_Electrical_Design_Engineer_Automotive_EV_Traction_Solutions_onsemi_Munich_Germany,Automotive Engineer | Computer Engineer | Electrical Engineer | Electronic Engineer,euroengineerjobs
287314,Structural Analysis Engineer - Aircraft Systems,Boeing,"Rzeszów, Poland","Posted 29 days ago
                
                                      
                    Deadline 31 March","Perform structural analysis of aircraft systems. Structural analysis includes calculation of loads, static and fatigue analyses; Evaluate structural integrity of aircraft components by way of classical hand calculations; Generate documentation (stress",https://www.euroengineerjobs.com/job_display/287314/Structural_Analysis_Engineer_Aircraft_Systems_Boeing_Rzeszw_Poland,Aerospace Engineer | Industrial Engineer | Mechanical Engineer,euroengineerjobs
287288,System Calibration Manager,Magneti Marelli,"Bologna, Italy",Posted 30 days ago,"You will be capable of ensuring the calibration, optimization, and validation of engine control unit algorithms, in compliance with quality standards, Marelli procedures, and industry regulations, leading and technically developing a team of Application",https://www.euroengineerjobs.com/job_display/287288/System_Calibration_Manager_Magneti_Marelli_Bologna_Italy,Electronic Engineer | Mechanical Engineer | System Engineer,euroengineerjobs
287277,"Mechanical Design Engineer - Cabin Engineering, Interior Lighting & Switches",Tesla,"Berlin, Germany",Posted 30 days ago,"Engineer, develop and execute world-class interior lighting and switch assembly systems that meet styling intent and are compliant to regulatory requirements; Develop novel designs that enable the adoption of new technologies that align with the design",https://www.euroengineerjobs.com/job_display/287277/Mechanical_Design_Engineer_Cabin_Engineering_Interior_Lighting_Switches_Tesla_Berlin_Germany,Industrial Engineer | Mechanical Engineer,euroengineerjobs
287232,Thermal Engineering Manager,Vertiv,"Piove di Sacco, Italy",Posted 31 days ago,"Responsible in the NPDI process for what concern the engineering deliverable (thermodynamic selection and GRS/rating tool, product cost) in cooperation with Engineering Manager; Operational responsibility for the thermodynamic design and numerical",https://www.euroengineerjobs.com/job_display/287232/Thermal_Engineering_Manager_Vertiv_Piove_di_Sacco_Italy,Energy Engineer | Industrial Engineer | Mechanical Engineer,euroengineerjobs
287123,Lead Power Systems Engineer (EMEA),Tesla,"Amsterdam, Netherlands",Posted 34 days ago,"Develop in-house models and support our energy storage, solar, and electric charging projects. You will be responsible for supporting utility-scale projects in the EMEA region. You will provide strategic inputs in AHJ engagements and represent Tesla as a",https://www.euroengineerjobs.com/job_display/287123/Lead_Power_Systems_Engineer_EMEA_Tesla_Amsterdam_Netherlands,Electrical Engineer | Energy Engineer | System Engineer,euroengineerjobs
287093,Principal Mixed-Signal Design Engineer,ADI - Analog Devices,"Valencia or Munich, Multiple Countries",Posted 35 days ago,"You will work on the development of ADC, DAC, and/or SerDes PHY subsystems for highly sophisticated mixed-signal system-on-chip (SoC) integrated circuit products using FinFET wafer technologies. Designing challenging transistor-level mixed-signal",https://www.euroengineerjobs.com/job_display/287093/Principal_Mixed_Signal_Design_Engineer_ADI_Analog_Devices_Valencia_or_Munich_Multiple_Countries,Electrical Engineer,euroengineerjobs
287074,Advanced Development Project Manager,Valeo,"Prague, Czech Republic",Posted 35 days ago,"Lead advanced development projects for creating new standards, with a Project Team in compliance with approved PAA, and performance objectives (Quality, Cost, Timing, Scope of Application). Check and validate Project Team Members activities and define",https://www.euroengineerjobs.com/job_display/287074/Advanced_Development_Project_Manager_Valeo_Prague_Czech_Republic,Automotive Engineer | Electrical Engineer | Mechanical Engineer | Project Manager,euroengineerjobs
286940,Senior Process Engineer - PSC,Wood Group,"Glasgow, United Kingdom",Posted 37 days ago,"Lead the process design activities on smaller scopes ensuring that design meets contractual, safety and quality requirements and is delivered on time and within assigned budgets. Support the Lead Process Engineer on the delivery of projects. Ensure",https://www.euroengineerjobs.com/job_display/286940/Senior_Process_Engineer_PSC_Wood_Group_Glasgow_United_Kingdom,Chemical Engineer | Energy Engineer | Hybrid | Industrial Engineer,euroengineerjobs
286933,ESA Project Manager,Sybilla Technologies,"Bydgoszcz or Zielonka, Poland",Posted 38 days ago,"Own and deliver ESA projects end-to-end - from contract kick-off through execution, reviews, and formal closure. Translate contractual and technical requirements into clear project plans, timelines, and deliverables. Manage scope schedule, budget, risks,",https://www.euroengineerjobs.com/job_display/286933/ESA_Project_Manager_Sybilla_Technologies_Bydgoszcz_or_Zielonka_Poland,Aerospace Engineer | Hybrid | Project Manager | Remote,euroengineerjobs
286894,Project Manager,Atlas UAS,"Riga, Latvia",Posted 38 days ago,"This role works closely with cross-functional teams, manages resources and budgets, tracks progress using KPIs and reports, and makes sure quality standards are met. The position supports the development of advanced UAVs and related systems.",https://www.euroengineerjobs.com/job_display/286894/Project_Manager_Atlas_UAS_Riga_Latvia,Aerospace Engineer | Defence Engineer | Drone Engineer | Hybrid,euroengineerjobs
286890,Manufacturing Engineer Drive Unit and Battery Pack,Tesla,"Grünheide, Germany",Posted 38 days ago,"Design, procure, and fully commission equipment, specifically: stakeholder buy-in, RFQ, vendor selection, decision analysis, project workflow approvals, installation, and commissioning. Considering different projects to be handled in parallel.",https://www.euroengineerjobs.com/job_display/286890/Manufacturing_Engineer_Drive_Unit_and_Battery_Pack_Tesla_Grnheide_Germany,Electrical Engineer | Industrial Engineer | Mechanical Engineer,euroengineerjobs
286852,Technical Lead - Composites Industrialization,Oreca,"Signes, France",2 days left Posted 41 days ago,"As a key reference for composite manufacturing methods, you will work with a high level of autonomy on the development, validation and optimization of manufacturing processes, in a demanding environment driven by performance and tight deadlines.",https://www.euroengineerjobs.com/job_display/286852/Technical_Lead_Composites_Industrialization_Oreca_Signes_France,Automotive Engineer | Industrial Engineer,euroengineerjobs
286840,Construction Engineer F/M,ESRF - European Synchrotron Radiation Facility,"Grenoble, France",2 days left Posted 41 days ago,Coordination of the feasibility and design studies while managing the tendering process and supervising the construction works; Participation in the selection of the main contractors and subcontractors; Coordination with other ESRF divisions for the,https://www.euroengineerjobs.com/job_display/286840/Construction_Engineer_F_M_ESRF_European_Synchrotron_Radiation_Facility_Grenoble_France,Electrical Engineer | Industrial Engineer | Mechanical Engineer,euroengineerjobs
286802,Material & Process Engineer (f/m/d),Peak Technology,"Holzhausen, Austria",1 day left Posted 42 days ago,"You want to actively develop, qualify, and continuously improve materials and manufacturing processes rather than just apply them? You enjoy working at the interface between engineering, manufacturing, and quality, with a clear focus on product quality,",https://www.euroengineerjobs.com/job_display/286802/Material_Process_Engineer_f_m_d_Peak_Technology_Holzhausen_Austria,Aerospace Engineer | Chemical Engineer | Industrial Engineer | Materials Engineer,euroengineerjobs
286788,Wastewater Treatment Senior Project Manager,Axens,"Rueil-Malmaison or Hertogenbosch, Multiple Countries",1 day left Posted 42 days ago,"You manage all coordination with the client EPC (detailed engineering team) in charge of civil guidelines, detailed piping, electrical and mechanical design. Leading the project engineering team and guaranteeing that all engineering documents are",https://www.euroengineerjobs.com/job_display/286788/Wastewater_Treatment_Senior_Project_Manager_Axens_Rueil_Malmaison_or_Hertogenbosch_Multiple_Countries,Chemical Engineer | Project Manager,euroengineerjobs
286724,Lead Electronics Engineer,OPmobility,"Krakow, Poland",Expiring today Posted 43 days ago,"Lead and coordinate the electronics development activities from RFQ to SOP, including organizing regular meetings with the electronics team; Create, maintain, and update the electronics development timeline, ensuring alignment with project cost, quality,",https://www.euroengineerjobs.com/job_display/286724/Lead_Electronics_Engineer_OPmobility_Krakow_Poland,Automotive Engineer | Electrical Engineer | Electronic Engineer | Hybrid,euroengineerjobs
288660,Senior Proposal Engineer,Emerson,"Cluj-Napoca, Romania",Posted today,You provide timely and useful information to others across the organization. You build and deliver solutions that meet customer expectations. You persist in accomplishing objectives despite obstacles and setbacks. You follow through on commitments. You partner with others to get work done. Readily solves tough assignments. Monitors progress by maintaining dialogue on work and results. Picks up on situational cues and adjusts in the moment. Takes on the challenge of unfamiliar tasks.,https://www.euroengineerjobs.com/job_display/288660/Senior_Proposal_Engineer_Emerson_Cluj_Napoca_Romania,Electrical Engineer | Electronic Engineer | Hybrid | Telecom Engineer,euroengineerjobs
288659,Senior Structural Engineer,AECOM,"Bucharest, Romania",Posted today,"Are you a structural engineer with diverse work experience and a passion for designing projects that will last far into the future? If so, we want you to join our team and use your expertise to help us deliver exceptional designs to our clients from US and Australia for a wide range industrial project. You will have a chance to participate in every step of the process, from initial design to final design stage, and you will be working with a team of experts dedicated to finding the most innovative solutions to challenging project requirements.",https://www.euroengineerjobs.com/job_display/288659/Senior_Structural_Engineer_AECOM_Bucharest_Romania,Hybrid | Industrial Engineer,euroengineerjobs
288658,Senior Project Manager,AECOM,"Dublin, Ireland",Posted today,"You will provide leadership across the full project lifecycle, ensuring successful delivery for our clients while supporting the growth and development of our teams.",https://www.euroengineerjobs.com/job_display/288658/Senior_Project_Manager_AECOM_Dublin_Ireland,Hybrid | Project Manager,euroengineerjobs
288656,Senior Research Engineer - Electrical Systems,RTX Corporation,"Cork, Ireland",Posted today,We’re looking for a Senior Researcher in Electrical Systems to help drive breakthrough technologies for next-generation aircraft.,https://www.euroengineerjobs.com/job_display/288656/Senior_Research_Engineer_Electrical_Systems_RTX_Corporation_Cork_Ireland,Aerospace Engineer | Computer Engineer | Electrical Engineer | Electronic Engineer,euroengineerjobs
288650,Avionics Systems Engineer - Safety Critical Systems,Helsing,"Munich, Germany",Posted today,"As an Avionics Systems Engineer for Safety Critical Systems, you will be responsible for the development and delivery of safety critical flight control and vehicle management hardware and software, working closely with industry partners. You will be responsible not only for defining the system, but also driving it through all development stages and ultimately onto the flying platform. In achieving this goal you will work with a diverse, high-calibre team of experts, strategists and partners.",https://www.euroengineerjobs.com/job_display/288650/Avionics_Systems_Engineer_Safety_Critical_Systems_Helsing_Munich_Germany,Aerospace Engineer | Defence Engineer | Drone Engineer | Electrical Engineer,euroengineerjobs
288647,Project Engineer,Boeing,"Frimley, United Kingdom","Posted today
                
                                      
                    Deadline 31 March","The successful candidate will be an integral part of our modification teams who develop, certify and integrate commercial aircraft modification solutions such as cabin interior changes, IFE upgrades and other changes. The candidate will be working directly with customers while collaborating with BGS global engineering and Programme Management teams across multiple time-zones.",https://www.euroengineerjobs.com/job_display/288647/Project_Engineer_Boeing_Frimley_United_Kingdom,Aerospace Engineer | Hybrid | Industrial Engineer,euroengineerjobs
288642,"Process Engineer, Drive Unit/Battery Pack",Tesla,"Grünheide, Germany",Posted today,Germany Automotive Engineer Electrical Engineer Industrial Engineer Mechanical Engineer On-site Tesla,https://www.euroengineerjobs.com/job_display/288642/Process_Engineer_Drive_Unit_Battery_Pack_Tesla_Grnheide_Germany,Automotive Engineer | Electrical Engineer | Industrial Engineer | Mechanical Engineer,euroengineerjobs
288640,Development Engineer,Weir Group,"Venlo, Netherlands",Posted today,"As a Development Engineer, you’ll be at the forefront of creating new products, enhancing existing designs to drive innovation in groundbreaking development projects in mining technology for a sustainable future. Your role combines creativity with technical expertise, driving research, performing tests, and implementing advanced technologies across specialized areas such as FEA and CFD. If solving complex challenges and turning ideas into reality excites you, this is your opportunity to make an impact!",https://www.euroengineerjobs.com/job_display/288640/Development_Engineer_Weir_Group_Venlo_Netherlands,Hybrid | Mechanical Engineer,euroengineerjobs
288634,Senior Mechanical Design Engineer,INETEC,"Zagreb, Croatia","Posted today
                
                                      
                    Deadline 28 March","We are looking for an experienced mechanical engineer to join INETEC’s Research and Development Division. In this role, you will lead the development of advanced robotic systems. If you enjoy solving complex engineering challenges and driving new technologies forward, you’ll feel right at home.",https://www.euroengineerjobs.com/job_display/288634/Senior_Mechanical_Design_Engineer_INETEC_Zagreb_Croatia,Electronic Engineer | Mechanical Engineer | Robotics Engineer,euroengineerjobs
288598,System Engineer,Valeo,"Prague, Czech Republic",Posted 1 day ago,The candidate will be responsible for system design and development of radar sensors and their integration into the overall system.,https://www.euroengineerjobs.com/job_display/288598/System_Engineer_Valeo_Prague_Czech_Republic,Automotive Engineer | Electrical Engineer | Hybrid | System Engineer,euroengineerjobs
288595,Principal Electrical Engineer,Wood Group,"Reading, United Kingdom",Posted 1 day ago,"As a Principal Electrical Engineer, you will be responsible for Electrical Power System studies and Electrical activities in the design, development, and implementation of electrical systems for Pre FEED, Front-End Engineering Design (FEED) and Engineering, Procurement, and Construction (EPC) projects within the energy sector. You will ensure the work is in accordance with design standards and codes whilst co-ordinating with the rest of the project engineering teams. You'll need to utilise your extensive previous experience in FEED and EPC projects within the Oil & Gas Industry to develop, prepare, review and deliver design deliverables and packages and carry out Power System Studies using speciality software like ETAP or equivalent.",https://www.euroengineerjobs.com/job_display/288595/Principal_Electrical_Engineer_Wood_Group_Reading_United_Kingdom,Electrical Engineer | Energy Engineer | Hybrid,euroengineerjobs
288588,Senior Mechanical Simulation Engineer,Aptiv,"Krakow, Poland",Posted 1 day ago,"As a Senior Mechanical Simulation Engineer, you will be responsible for performing static and dynamic FEA analyses of various wiring harness components. Typical problems analyzed using FEM methods include mechanical loads such as vibration, sealing, bending, stress, and deformation.",https://www.euroengineerjobs.com/job_display/288588/Senior_Mechanical_Simulation_Engineer_Aptiv_Krakow_Poland,Automotive Engineer | Hybrid | Mechanical Engineer,euroengineerjobs
288549,Mechanical Supervisor,Nordex,"Barásoain, Spain",Posted 2 days ago,"The main objective of the Mechanical Supervisor is to provide technical expertise (especially mechanical) during the installation, assembly and assembly phases of the wind farm for its subsequent commissioning.",https://www.euroengineerjobs.com/job_display/288549/Mechanical_Supervisor_Nordex_Barsoain_Spain,Electrical Engineer | Mechanical Engineer,euroengineerjobs
288532,Electrical Application Engineer,Baker Hughes,"Florence, Italy",Posted 2 days ago,"As an Electrical Application Engineer, you will play a vital role in creating technical solutions that fulfill the needs of our customers. You'll collaborate with cross-functional teams to provide product/scope guidance for new requisitions. You will lead the preparation, management and negotiation of BH technical proposal relevant to Electrical components and systems.",https://www.euroengineerjobs.com/job_display/288532/Electrical_Application_Engineer_Baker_Hughes_Florence_Italy,Electrical Engineer,euroengineerjobs
288529,Instrumentation Lead Engineer,Baker Hughes,"Florence, Italy",Posted 2 days ago,"You will be responsible for the Instrumentation design and electrical arrangement for Compressors, Gas/Steam Turbine applications. You will have the opportunity to introduce new technology to enhance company profitability and productivity. You will be responsible for maintaining and incorporating new cost-effective solutions for designs.",https://www.euroengineerjobs.com/job_display/288529/Instrumentation_Lead_Engineer_Baker_Hughes_Florence_Italy,Electrical Engineer | Electronic Engineer | Industrial Engineer,euroengineerjobs
288519,Algorithm Design Engineer Radar,VeroTech,"Leuven, Belgium",Posted 2 days ago,"As an Algorithm Design Engineer Radar you work in the sensor development team to design, develop, and validate the features of our radar processing algorithms. Your work will play an integral part in pushing the boundaries of what's possible in robot automation, focused on object tracking, environmental modelling and sensor fusion.",https://www.euroengineerjobs.com/job_display/288519/Algorithm_Design_Engineer_Radar_VeroTech_Leuven_Belgium,Electrical Engineer | Electronic Engineer | Hybrid | Robotics Engineer,euroengineerjobs
288514,"Associate Manufacturing Engineer, Plastics",Tesla,"Grünheide, Germany",Posted 2 days ago,"Tesla’s Plastics Manufacturing Engineering team is a diverse, high performing group of engineers that define and execute Tesla’s manufacturing processes for plastic components. As a part of this team, you will be tasked with assessing the current manufacturing capabilities of Tesla plastics processes, developing a manufacturing and capacity strategy for plastic components for current and future product programs, determining the most effective methods to manufacture plastic components, and implementing equipment capacity and capability upgrades. The ideal candidate takes pride in her/his hands-on work, analytical ability, organizational skills and attention to detail. She/He appreciates an environment where superior work is encouraged, noticed and rewarded and where individuals carry tremendous responsibility. She/He looks forward to learning an incredible amount on the job.",https://www.euroengineerjobs.com/job_display/288514/Associate_Manufacturing_Engineer_Plastics_Tesla_Grnheide_Germany,Automotive Engineer | Electronic Engineer | Industrial Engineer | Mechanical Engineer,euroengineerjobs
288479,Senior Powerplant Manager,Wizz Air,"Budapest, Hungary",Posted 3 days ago,"The Senior Powerplant Manager oversees the technical and operational management of engines and APUs for the Wizz Air fleet. This includes troubleshooting, shop visit coordination, configuration control, and supporting financial and operational processes to ensure cost efficiency and fleet reliability.",https://www.euroengineerjobs.com/job_display/288479/Senior_Powerplant_Manager_Wizz_Air_Budapest_Hungary,Aerospace Engineer | Industrial Engineer,euroengineerjobs
